ID,sentimiento
63995,positivo
63996,positivo
63997,positivo
63998,negativo
63999,positivo
64000,positivo
64001,positivo
64002,positivo
64003,positivo
64004,negativo
64005,negativo
64006,negativo
64007,positivo
64008,positivo
64009,negativo
64010,positivo
64011,positivo
64012,positivo
64013,positivo
64014,positivo
64015,negativo
64016,negativo
64017,positivo
64018,positivo
64019,positivo
64020,positivo
64021,positivo
64022,positivo
64023,negativo
64024,positivo
64025,positivo
64026,positivo
64027,positivo
64028,positivo
64029,positivo
64030,positivo
64031,positivo
64032,negativo
64033,negativo
64034,positivo
64035,negativo
64036,positivo
64037,negativo
64038,negativo
64039,negativo
64040,positivo
64041,positivo
64042,negativo
64043,positivo
64044,positivo
64045,positivo
64046,positivo
64047,positivo
64048,negativo
64049,negativo
64050,positivo
64051,negativo
64052,negativo
64053,positivo
64054,positivo
64055,positivo
64056,negativo
64057,positivo
64058,positivo
64059,positivo
64060,positivo
64061,positivo
64062,positivo
64063,positivo
64064,positivo
64065,positivo
64066,positivo
64067,positivo
64068,positivo
64069,positivo
64070,positivo
64071,positivo
64072,positivo
64073,positivo
64074,negativo
64075,positivo
64076,positivo
64077,negativo
64078,positivo
64079,positivo
64080,negativo
64081,positivo
64082,negativo
64083,positivo
64084,negativo
64085,positivo
64086,positivo
64087,positivo
64088,positivo
64089,positivo
64090,positivo
64091,positivo
64092,positivo
64093,positivo
64094,positivo
64095,negativo
64096,positivo
64097,negativo
64098,positivo
64099,positivo
64100,negativo
64101,positivo
64102,positivo
64103,positivo
64104,positivo
64105,positivo
64106,positivo
64107,negativo
64108,positivo
64109,positivo
64110,positivo
64111,positivo
64112,positivo
64113,positivo
64114,positivo
64115,positivo
64116,negativo
64117,negativo
64118,positivo
64119,positivo
64120,positivo
64121,negativo
64122,positivo
64123,negativo
64124,positivo
64125,positivo
64126,negativo
64127,positivo
64128,positivo
64129,positivo
64130,negativo
64131,positivo
64132,positivo
64133,positivo
64134,positivo
64135,positivo
64136,positivo
64137,positivo
64138,positivo
64139,positivo
64140,positivo
64141,positivo
64142,positivo
64143,positivo
64144,positivo
64145,positivo
64146,positivo
64147,positivo
64148,positivo
64149,negativo
64150,positivo
64151,positivo
64152,negativo
64153,positivo
64154,positivo
64155,positivo
64156,positivo
64157,positivo
64158,positivo
64159,positivo
64160,positivo
64161,positivo
64162,positivo
64163,positivo
64164,positivo
64165,positivo
64166,positivo
64167,negativo
64168,negativo
64169,positivo
64170,positivo
64171,positivo
64172,positivo
64173,positivo
64174,positivo
64175,positivo
64176,positivo
64177,positivo
64178,positivo
64179,positivo
64180,positivo
64181,negativo
64182,positivo
64183,negativo
64184,positivo
64185,positivo
64186,positivo
64187,positivo
64188,positivo
64189,positivo
64190,positivo
64191,positivo
64192,negativo
64193,negativo
64194,positivo
64195,positivo
64196,positivo
64197,positivo
64198,positivo
64199,positivo
64200,negativo
64201,positivo
64202,negativo
64203,positivo
64204,positivo
64205,positivo
64206,positivo
64207,positivo
64208,positivo
64209,positivo
64210,positivo
64211,positivo
64212,positivo
64213,positivo
64214,positivo
64215,positivo
64216,positivo
64217,negativo
64218,negativo
64219,positivo
64220,positivo
64221,positivo
64222,positivo
64223,positivo
64224,positivo
64225,positivo
64226,positivo
64227,negativo
64228,positivo
64229,positivo
64230,positivo
64231,positivo
64232,positivo
64233,positivo
64234,negativo
64235,positivo
64236,positivo
64237,positivo
64238,positivo
64239,positivo
64240,positivo
64241,positivo
64242,positivo
64243,positivo
64244,positivo
64245,positivo
64246,positivo
64247,positivo
64248,negativo
64249,positivo
64250,negativo
64251,positivo
64252,positivo
64253,positivo
64254,negativo
64255,positivo
64256,negativo
64257,negativo
64258,negativo
64259,positivo
64260,negativo
64261,positivo
64262,positivo
64263,positivo
64264,negativo
64265,negativo
64266,negativo
64267,positivo
64268,positivo
64269,positivo
64270,positivo
64271,negativo
64272,positivo
64273,negativo
64274,positivo
64275,positivo
64276,negativo
64277,positivo
64278,positivo
64279,positivo
64280,positivo
64281,negativo
64282,positivo
64283,positivo
64284,positivo
64285,negativo
64286,positivo
64287,negativo
64288,positivo
64289,positivo
64290,positivo
64291,negativo
64292,positivo
64293,negativo
64294,negativo
64295,positivo
64296,positivo
64297,negativo
64298,negativo
64299,positivo
64300,negativo
64301,positivo
64302,positivo
64303,positivo
64304,negativo
64305,negativo
64306,negativo
64307,negativo
64308,positivo
64309,negativo
64310,positivo
64311,negativo
64312,negativo
64313,positivo
64314,negativo
64315,negativo
64316,negativo
64317,positivo
64318,negativo
64319,negativo
64320,negativo
64321,negativo
64322,negativo
64323,positivo
64324,negativo
64325,negativo
64326,negativo
64327,negativo
64328,positivo
64329,negativo
64330,positivo
64331,negativo
64332,positivo
64333,negativo
64334,negativo
64335,positivo
64336,negativo
64337,positivo
64338,positivo
64339,negativo
64340,negativo
64341,negativo
64342,negativo
64343,negativo
64344,negativo
64345,negativo
64346,negativo
64347,negativo
64348,positivo
64349,negativo
64350,negativo
64351,negativo
64352,negativo
64353,positivo
64354,positivo
64355,negativo
64356,negativo
64357,negativo
64358,negativo
64359,negativo
64360,positivo
64361,negativo
64362,negativo
64363,negativo
64364,negativo
64365,positivo
64366,negativo
64367,positivo
64368,positivo
64369,negativo
64370,negativo
64371,negativo
64372,negativo
64373,positivo
64374,positivo
64375,negativo
64376,positivo
64377,positivo
64378,negativo
64379,positivo
64380,positivo
64381,positivo
64382,negativo
64383,negativo
64384,positivo
64385,positivo
64386,positivo
64387,negativo
64388,negativo
64389,positivo
64390,positivo
64391,positivo
64392,positivo
64393,positivo
64394,positivo
64395,positivo
64396,positivo
64397,positivo
64398,negativo
64399,negativo
64400,positivo
64401,negativo
64402,negativo
64403,positivo
64404,positivo
64405,negativo
64406,positivo
64407,negativo
64408,positivo
64409,positivo
64410,negativo
64411,positivo
64412,positivo
64413,positivo
64414,positivo
64415,positivo
64416,positivo
64417,positivo
64418,positivo
64419,negativo
64420,negativo
64421,negativo
64422,positivo
64423,positivo
64424,negativo
64425,positivo
64426,negativo
64427,negativo
64428,positivo
64429,positivo
64430,positivo
64431,positivo
64432,negativo
64433,negativo
64434,positivo
64435,negativo
64436,positivo
64437,positivo
64438,positivo
64439,negativo
64440,negativo
64441,negativo
64442,negativo
64443,positivo
64444,positivo
64445,positivo
64446,negativo
64447,positivo
64448,negativo
64449,negativo
64450,negativo
64451,negativo
64452,positivo
64453,positivo
64454,negativo
64455,negativo
64456,negativo
64457,positivo
64458,positivo
64459,negativo
64460,negativo
64461,negativo
64462,negativo
64463,negativo
64464,positivo
64465,positivo
64466,negativo
64467,negativo
64468,negativo
64469,positivo
64470,positivo
64471,positivo
64472,positivo
64473,positivo
64474,positivo
64475,positivo
64476,positivo
64477,positivo
64478,positivo
64479,positivo
64480,positivo
64481,negativo
64482,positivo
64483,positivo
64484,positivo
64485,positivo
64486,positivo
64487,negativo
64488,positivo
64489,positivo
64490,negativo
64491,positivo
64492,negativo
64493,positivo
64494,negativo
64495,negativo
64496,positivo
64497,positivo
64498,positivo
64499,positivo
64500,positivo
64501,negativo
64502,negativo
64503,positivo
64504,positivo
64505,negativo
64506,negativo
64507,positivo
64508,negativo
64509,negativo
64510,negativo
64511,positivo
64512,positivo
64513,negativo
64514,negativo
64515,positivo
64516,negativo
64517,positivo
64518,positivo
64519,positivo
64520,negativo
64521,negativo
64522,negativo
64523,negativo
64524,negativo
64525,negativo
64526,negativo
64527,negativo
64528,negativo
64529,negativo
64530,negativo
64531,positivo
64532,negativo
64533,negativo
64534,negativo
64535,positivo
64536,negativo
64537,negativo
64538,positivo
64539,negativo
64540,positivo
64541,positivo
64542,positivo
64543,positivo
64544,negativo
64545,positivo
64546,negativo
64547,negativo
64548,positivo
64549,positivo
64550,negativo
64551,negativo
64552,negativo
64553,negativo
64554,positivo
64555,negativo
64556,negativo
64557,negativo
64558,negativo
64559,negativo
64560,positivo
64561,positivo
64562,positivo
64563,negativo
64564,negativo
64565,positivo
64566,positivo
64567,negativo
64568,negativo
64569,negativo
64570,negativo
64571,positivo
64572,negativo
64573,negativo
64574,negativo
64575,positivo
64576,negativo
64577,positivo
64578,negativo
64579,positivo
64580,negativo
64581,negativo
64582,positivo
64583,negativo
64584,positivo
64585,positivo
64586,positivo
64587,positivo
64588,negativo
64589,positivo
64590,positivo
64591,negativo
64592,positivo
64593,positivo
64594,negativo
64595,positivo
64596,negativo
64597,positivo
64598,negativo
64599,negativo
64600,negativo
64601,positivo
64602,positivo
64603,positivo
64604,negativo
64605,positivo
64606,negativo
64607,positivo
64608,negativo
64609,negativo
64610,positivo
64611,negativo
64612,positivo
64613,negativo
64614,negativo
64615,positivo
64616,positivo
64617,positivo
64618,negativo
64619,positivo
64620,negativo
64621,negativo
64622,negativo
64623,negativo
64624,negativo
64625,positivo
64626,positivo
64627,positivo
64628,positivo
64629,positivo
64630,negativo
64631,negativo
64632,negativo
64633,positivo
64634,positivo
64635,negativo
64636,negativo
64637,negativo
64638,negativo
64639,positivo
64640,positivo
64641,positivo
64642,positivo
64643,negativo
64644,negativo
64645,negativo
64646,positivo
64647,positivo
64648,negativo
64649,positivo
64650,negativo
64651,positivo
64652,positivo
64653,negativo
64654,negativo
64655,negativo
64656,negativo
64657,positivo
64658,positivo
64659,negativo
64660,negativo
64661,negativo
64662,negativo
64663,negativo
64664,positivo
64665,positivo
64666,positivo
64667,negativo
64668,negativo
64669,positivo
64670,negativo
64671,negativo
64672,positivo
64673,negativo
64674,positivo
64675,positivo
64676,negativo
64677,negativo
64678,positivo
64679,negativo
64680,negativo
64681,negativo
64682,negativo
64683,positivo
64684,negativo
64685,positivo
64686,positivo
64687,positivo
64688,negativo
64689,negativo
64690,negativo
64691,positivo
64692,negativo
64693,negativo
64694,positivo
64695,positivo
64696,positivo
64697,positivo
64698,positivo
64699,positivo
64700,positivo
64701,negativo
64702,positivo
64703,positivo
64704,positivo
64705,positivo
64706,negativo
64707,positivo
64708,positivo
64709,negativo
64710,positivo
64711,negativo
64712,positivo
64713,positivo
64714,positivo
64715,positivo
64716,negativo
64717,negativo
64718,negativo
64719,positivo
64720,negativo
64721,negativo
64722,negativo
64723,positivo
64724,negativo
64725,positivo
64726,negativo
64727,positivo
64728,positivo
64729,negativo
64730,positivo
64731,negativo
64732,positivo
64733,negativo
64734,negativo
64735,negativo
64736,positivo
64737,positivo
64738,positivo
64739,positivo
64740,positivo
64741,negativo
64742,negativo
64743,positivo
64744,negativo
64745,positivo
64746,negativo
64747,positivo
64748,negativo
64749,positivo
64750,negativo
64751,positivo
64752,negativo
64753,negativo
64754,negativo
64755,negativo
64756,positivo
64757,negativo
64758,negativo
64759,negativo
64760,positivo
64761,negativo
64762,negativo
64763,positivo
64764,negativo
64765,negativo
64766,positivo
64767,negativo
64768,negativo
64769,negativo
64770,positivo
64771,positivo
64772,positivo
64773,positivo
64774,positivo
64775,positivo
64776,positivo
64777,positivo
64778,negativo
64779,positivo
64780,negativo
64781,positivo
64782,positivo
64783,positivo
64784,negativo
64785,negativo
64786,negativo
64787,negativo
64788,positivo
64789,negativo
64790,negativo
64791,positivo
64792,negativo
64793,positivo
64794,negativo
64795,negativo
64796,positivo
64797,positivo
64798,positivo
64799,negativo
64800,positivo
64801,positivo
64802,negativo
64803,positivo
64804,positivo
64805,positivo
64806,negativo
64807,negativo
64808,positivo
64809,positivo
64810,positivo
64811,positivo
64812,positivo
64813,positivo
64814,positivo
64815,negativo
64816,negativo
64817,positivo
64818,positivo
64819,negativo
64820,positivo
64821,positivo
64822,positivo
64823,positivo
64824,negativo
64825,negativo
64826,negativo
64827,negativo
64828,negativo
64829,negativo
64830,positivo
64831,negativo
64832,negativo
64833,positivo
64834,negativo
64835,negativo
64836,positivo
64837,negativo
64838,negativo
64839,negativo
64840,positivo
64841,negativo
64842,negativo
64843,negativo
64844,positivo
64845,positivo
64846,positivo
64847,negativo
64848,negativo
64849,positivo
64850,positivo
64851,positivo
64852,negativo
64853,positivo
64854,positivo
64855,positivo
64856,negativo
64857,positivo
64858,positivo
64859,negativo
64860,negativo
64861,positivo
64862,positivo
64863,positivo
64864,negativo
64865,positivo
64866,positivo
64867,positivo
64868,positivo
64869,positivo
64870,negativo
64871,positivo
64872,positivo
64873,negativo
64874,positivo
64875,positivo
64876,negativo
64877,negativo
64878,positivo
64879,negativo
64880,positivo
64881,positivo
64882,negativo
64883,negativo
64884,positivo
64885,positivo
64886,positivo
64887,negativo
64888,positivo
64889,positivo
64890,negativo
64891,positivo
64892,positivo
64893,positivo
64894,positivo
64895,negativo
64896,negativo
64897,positivo
64898,positivo
64899,positivo
64900,positivo
64901,negativo
64902,positivo
64903,negativo
64904,positivo
64905,positivo
64906,negativo
64907,positivo
64908,negativo
64909,negativo
64910,negativo
64911,negativo
64912,positivo
64913,negativo
64914,negativo
64915,positivo
64916,positivo
64917,positivo
64918,positivo
64919,negativo
64920,negativo
64921,negativo
64922,positivo
64923,positivo
64924,positivo
64925,negativo
64926,positivo
64927,negativo
64928,negativo
64929,negativo
64930,negativo
64931,positivo
64932,negativo
64933,positivo
64934,positivo
64935,negativo
64936,negativo
64937,negativo
64938,negativo
64939,negativo
64940,negativo
64941,negativo
64942,positivo
64943,positivo
64944,positivo
64945,positivo
64946,positivo
64947,positivo
64948,negativo
64949,positivo
64950,negativo
64951,positivo
64952,positivo
64953,positivo
64954,positivo
64955,positivo
64956,positivo
64957,positivo
64958,negativo
64959,negativo
64960,negativo
64961,negativo
64962,positivo
64963,negativo
64964,positivo
64965,negativo
64966,negativo
64967,negativo
64968,negativo
64969,positivo
64970,positivo
64971,negativo
64972,positivo
64973,positivo
64974,positivo
64975,positivo
64976,positivo
64977,positivo
64978,negativo
64979,positivo
64980,positivo
64981,positivo
64982,positivo
64983,positivo
64984,positivo
64985,positivo
64986,negativo
64987,positivo
64988,negativo
64989,positivo
64990,positivo
64991,positivo
64992,negativo
64993,positivo
64994,negativo
64995,positivo
64996,positivo
64997,positivo
64998,negativo
64999,positivo
65000,negativo
65001,negativo
65002,positivo
65003,positivo
65004,positivo
65005,positivo
65006,positivo
65007,positivo
65008,positivo
65009,positivo
65010,positivo
65011,positivo
65012,positivo
65013,positivo
65014,positivo
65015,negativo
65016,positivo
65017,positivo
65018,positivo
65019,positivo
65020,positivo
65021,positivo
65022,positivo
65023,positivo
65024,positivo
65025,negativo
65026,positivo
65027,positivo
65028,positivo
65029,positivo
65030,positivo
65031,positivo
65032,positivo
65033,positivo
65034,positivo
65035,positivo
65036,positivo
65037,positivo
65038,positivo
65039,positivo
65040,positivo
65041,positivo
65042,positivo
65043,positivo
65044,positivo
65045,negativo
65046,positivo
65047,positivo
65048,negativo
65049,positivo
65050,positivo
65051,positivo
65052,negativo
65053,positivo
65054,positivo
65055,positivo
65056,positivo
65057,positivo
65058,positivo
65059,positivo
65060,positivo
65061,positivo
65062,positivo
65063,negativo
65064,positivo
65065,negativo
65066,positivo
65067,positivo
65068,positivo
65069,positivo
65070,positivo
65071,positivo
65072,positivo
65073,positivo
65074,positivo
65075,positivo
65076,negativo
65077,negativo
65078,positivo
65079,positivo
65080,positivo
65081,positivo
65082,positivo
65083,positivo
65084,positivo
65085,negativo
65086,positivo
65087,negativo
65088,positivo
65089,positivo
65090,positivo
65091,positivo
65092,positivo
65093,positivo
65094,positivo
65095,positivo
65096,positivo
65097,positivo
65098,negativo
65099,positivo
65100,positivo
65101,positivo
65102,negativo
65103,positivo
65104,positivo
65105,positivo
65106,negativo
65107,negativo
65108,positivo
65109,positivo
65110,positivo
65111,negativo
65112,positivo
65113,positivo
65114,positivo
65115,positivo
65116,positivo
65117,positivo
65118,positivo
65119,positivo
65120,positivo
65121,negativo
65122,negativo
65123,positivo
65124,positivo
65125,negativo
65126,positivo
65127,positivo
65128,positivo
65129,positivo
65130,negativo
65131,positivo
65132,positivo
65133,positivo
65134,negativo
65135,negativo
65136,positivo
65137,positivo
65138,positivo
65139,negativo
65140,negativo
65141,positivo
65142,negativo
65143,positivo
65144,positivo
65145,positivo
65146,positivo
65147,negativo
65148,positivo
65149,negativo
65150,positivo
65151,positivo
65152,negativo
65153,positivo
65154,negativo
65155,positivo
65156,positivo
65157,negativo
65158,positivo
65159,negativo
65160,positivo
65161,positivo
65162,positivo
65163,negativo
65164,negativo
65165,negativo
65166,positivo
65167,negativo
65168,positivo
65169,negativo
65170,negativo
65171,negativo
65172,negativo
65173,negativo
65174,positivo
65175,positivo
65176,negativo
65177,positivo
65178,positivo
65179,negativo
65180,positivo
65181,positivo
65182,negativo
65183,positivo
65184,negativo
65185,negativo
65186,negativo
65187,positivo
65188,negativo
65189,positivo
65190,negativo
65191,negativo
65192,negativo
65193,positivo
65194,negativo
65195,positivo
65196,positivo
65197,negativo
65198,positivo
65199,negativo
65200,positivo
65201,positivo
65202,positivo
65203,positivo
65204,positivo
65205,positivo
65206,negativo
65207,positivo
65208,positivo
65209,negativo
65210,positivo
65211,positivo
65212,positivo
65213,negativo
65214,positivo
65215,positivo
65216,positivo
65217,negativo
65218,positivo
65219,positivo
65220,negativo
65221,positivo
65222,negativo
65223,positivo
65224,positivo
65225,positivo
65226,negativo
65227,negativo
65228,positivo
65229,negativo
65230,positivo
65231,positivo
65232,negativo
65233,negativo
65234,negativo
65235,negativo
65236,positivo
65237,positivo
65238,negativo
65239,positivo
65240,negativo
65241,positivo
65242,positivo
65243,negativo
65244,positivo
65245,positivo
65246,negativo
65247,positivo
65248,positivo
65249,positivo
65250,positivo
65251,positivo
65252,positivo
65253,positivo
65254,positivo
65255,negativo
65256,positivo
65257,positivo
65258,positivo
65259,negativo
65260,positivo
65261,negativo
65262,negativo
65263,positivo
65264,negativo
65265,negativo
65266,positivo
65267,positivo
65268,negativo
65269,negativo
65270,negativo
65271,negativo
65272,positivo
65273,negativo
65274,negativo
65275,positivo
65276,positivo
65277,negativo
65278,negativo
65279,negativo
65280,negativo
65281,positivo
65282,positivo
65283,negativo
65284,negativo
65285,negativo
65286,positivo
65287,negativo
65288,positivo
65289,negativo
65290,negativo
65291,negativo
65292,negativo
65293,negativo
65294,negativo
65295,positivo
65296,negativo
65297,negativo
65298,positivo
65299,positivo
65300,negativo
65301,positivo
65302,negativo
65303,negativo
65304,negativo
65305,positivo
65306,positivo
65307,positivo
65308,positivo
65309,negativo
65310,positivo
65311,negativo
65312,negativo
65313,positivo
65314,negativo
65315,positivo
65316,positivo
65317,negativo
65318,negativo
65319,positivo
65320,positivo
65321,positivo
65322,positivo
65323,negativo
65324,positivo
65325,negativo
65326,negativo
65327,positivo
65328,negativo
65329,positivo
65330,negativo
65331,positivo
65332,negativo
65333,negativo
65334,positivo
65335,positivo
65336,positivo
65337,positivo
65338,negativo
65339,negativo
65340,negativo
65341,positivo
65342,positivo
65343,positivo
65344,negativo
65345,positivo
65346,positivo
65347,positivo
65348,positivo
65349,positivo
65350,positivo
65351,negativo
65352,positivo
65353,positivo
65354,positivo
65355,negativo
65356,negativo
65357,negativo
65358,negativo
65359,positivo
65360,positivo
65361,negativo
65362,negativo
65363,negativo
65364,negativo
65365,negativo
65366,positivo
65367,positivo
65368,positivo
65369,positivo
65370,positivo
65371,negativo
65372,negativo
65373,negativo
65374,positivo
65375,positivo
65376,positivo
65377,positivo
65378,negativo
65379,positivo
65380,positivo
65381,positivo
65382,negativo
65383,negativo
65384,negativo
65385,negativo
65386,negativo
65387,positivo
65388,positivo
65389,positivo
65390,positivo
65391,positivo
65392,positivo
65393,positivo
65394,positivo
65395,positivo
65396,positivo
65397,positivo
65398,positivo
65399,positivo
65400,positivo
65401,positivo
65402,positivo
65403,negativo
65404,negativo
65405,negativo
65406,positivo
65407,positivo
65408,positivo
65409,positivo
65410,negativo
65411,positivo
65412,positivo
65413,positivo
65414,negativo
65415,positivo
65416,positivo
65417,positivo
65418,negativo
65419,positivo
65420,positivo
65421,negativo
65422,positivo
65423,positivo
65424,positivo
65425,positivo
65426,negativo
65427,positivo
65428,positivo
65429,negativo
65430,positivo
65431,positivo
65432,negativo
65433,negativo
65434,positivo
65435,negativo
65436,positivo
65437,positivo
65438,negativo
65439,positivo
65440,positivo
65441,positivo
65442,positivo
65443,negativo
65444,positivo
65445,negativo
65446,negativo
65447,positivo
65448,positivo
65449,positivo
65450,negativo
65451,positivo
65452,positivo
65453,positivo
65454,positivo
65455,positivo
65456,positivo
65457,positivo
65458,positivo
65459,positivo
65460,positivo
65461,positivo
65462,positivo
65463,positivo
65464,negativo
65465,negativo
65466,positivo
65467,positivo
65468,positivo
65469,positivo
65470,negativo
65471,positivo
65472,positivo
65473,positivo
65474,positivo
65475,positivo
65476,positivo
65477,positivo
65478,negativo
65479,positivo
65480,positivo
65481,positivo
65482,positivo
65483,negativo
65484,positivo
65485,negativo
65486,positivo
65487,positivo
65488,positivo
65489,positivo
65490,positivo
65491,positivo
65492,positivo
65493,positivo
65494,positivo
65495,negativo
65496,negativo
65497,negativo
65498,positivo
65499,negativo
65500,positivo
65501,positivo
65502,negativo
65503,positivo
65504,positivo
65505,positivo
65506,positivo
65507,positivo
65508,positivo
65509,positivo
65510,positivo
65511,positivo
65512,positivo
65513,positivo
65514,positivo
65515,negativo
65516,negativo
65517,positivo
65518,positivo
65519,positivo
65520,negativo
65521,negativo
65522,negativo
65523,positivo
65524,positivo
65525,negativo
65526,negativo
65527,negativo
65528,negativo
65529,negativo
65530,negativo
65531,positivo
65532,positivo
65533,negativo
65534,positivo
65535,positivo
65536,positivo
65537,positivo
65538,positivo
65539,positivo
65540,positivo
65541,negativo
65542,negativo
65543,positivo
65544,positivo
65545,positivo
65546,positivo
65547,positivo
65548,positivo
65549,negativo
65550,positivo
65551,positivo
65552,positivo
65553,negativo
65554,positivo
65555,negativo
65556,positivo
65557,positivo
65558,negativo
65559,positivo
65560,positivo
65561,positivo
65562,positivo
65563,positivo
65564,positivo
65565,positivo
65566,positivo
65567,positivo
65568,negativo
65569,negativo
65570,positivo
65571,positivo
65572,positivo
65573,positivo
65574,negativo
65575,positivo
65576,negativo
65577,negativo
65578,positivo
65579,positivo
65580,positivo
65581,positivo
65582,positivo
65583,positivo
65584,negativo
65585,positivo
65586,positivo
65587,positivo
65588,positivo
65589,positivo
65590,positivo
65591,negativo
65592,negativo
65593,positivo
65594,negativo
65595,positivo
65596,positivo
65597,positivo
65598,negativo
65599,positivo
65600,positivo
65601,positivo
65602,positivo
65603,negativo
65604,negativo
65605,negativo
65606,positivo
65607,positivo
65608,positivo
65609,positivo
65610,positivo
65611,positivo
65612,positivo
65613,positivo
65614,negativo
65615,positivo
65616,positivo
65617,negativo
65618,positivo
65619,negativo
65620,negativo
65621,negativo
65622,negativo
65623,negativo
65624,positivo
65625,negativo
65626,negativo
65627,negativo
65628,negativo
65629,positivo
65630,negativo
65631,negativo
65632,negativo
65633,negativo
65634,positivo
65635,negativo
65636,negativo
65637,negativo
65638,negativo
65639,negativo
65640,negativo
65641,positivo
65642,negativo
65643,negativo
65644,positivo
65645,negativo
65646,positivo
65647,negativo
65648,negativo
65649,negativo
65650,negativo
65651,negativo
65652,negativo
65653,negativo
65654,negativo
65655,negativo
65656,negativo
65657,negativo
65658,negativo
65659,positivo
65660,negativo
65661,negativo
65662,negativo
65663,positivo
65664,positivo
65665,positivo
65666,positivo
65667,negativo
65668,positivo
65669,negativo
65670,positivo
65671,negativo
65672,negativo
65673,positivo
65674,negativo
65675,positivo
65676,positivo
65677,negativo
65678,positivo
65679,negativo
65680,negativo
65681,positivo
65682,positivo
65683,positivo
65684,positivo
65685,positivo
65686,positivo
65687,positivo
65688,negativo
65689,positivo
65690,negativo
65691,positivo
65692,positivo
65693,positivo
65694,positivo
65695,positivo
65696,negativo
65697,positivo
65698,positivo
65699,negativo
65700,positivo
65701,positivo
65702,positivo
65703,positivo
65704,negativo
65705,positivo
65706,negativo
65707,negativo
65708,negativo
65709,negativo
65710,negativo
65711,negativo
65712,negativo
65713,negativo
65714,negativo
65715,positivo
65716,positivo
65717,positivo
65718,positivo
65719,negativo
65720,positivo
65721,negativo
65722,positivo
65723,positivo
65724,positivo
65725,negativo
65726,positivo
65727,positivo
65728,positivo
65729,positivo
65730,positivo
65731,negativo
65732,positivo
65733,negativo
65734,positivo
65735,positivo
65736,negativo
65737,positivo
65738,negativo
65739,positivo
65740,negativo
65741,negativo
65742,positivo
65743,positivo
65744,negativo
65745,positivo
65746,positivo
65747,positivo
65748,positivo
65749,negativo
65750,positivo
65751,positivo
65752,negativo
65753,negativo
65754,positivo
65755,positivo
65756,negativo
65757,positivo
65758,positivo
65759,positivo
65760,positivo
65761,positivo
65762,positivo
65763,positivo
65764,positivo
65765,positivo
65766,positivo
65767,positivo
65768,positivo
65769,positivo
65770,positivo
65771,positivo
65772,positivo
65773,positivo
65774,positivo
65775,negativo
65776,negativo
65777,positivo
65778,positivo
65779,negativo
65780,positivo
65781,positivo
65782,negativo
65783,positivo
65784,positivo
65785,positivo
65786,positivo
65787,positivo
65788,negativo
65789,positivo
65790,negativo
65791,positivo
65792,positivo
65793,positivo
65794,negativo
65795,positivo
65796,positivo
65797,positivo
65798,positivo
65799,positivo
65800,positivo
65801,positivo
65802,positivo
65803,positivo
65804,positivo
65805,positivo
65806,negativo
65807,positivo
65808,positivo
65809,positivo
65810,negativo
65811,negativo
65812,positivo
65813,positivo
65814,negativo
65815,negativo
65816,negativo
65817,positivo
65818,negativo
65819,negativo
65820,negativo
65821,positivo
65822,negativo
65823,negativo
65824,negativo
65825,negativo
65826,negativo
65827,negativo
65828,negativo
65829,negativo
65830,positivo
65831,negativo
65832,negativo
65833,positivo
65834,negativo
65835,positivo
65836,positivo
65837,negativo
65838,positivo
65839,negativo
65840,negativo
65841,negativo
65842,negativo
65843,negativo
65844,negativo
65845,negativo
65846,negativo
65847,negativo
65848,negativo
65849,negativo
65850,positivo
65851,positivo
65852,negativo
65853,negativo
65854,positivo
65855,negativo
65856,positivo
65857,positivo
65858,negativo
65859,negativo
65860,negativo
65861,negativo
65862,negativo
65863,negativo
65864,negativo
65865,negativo
65866,negativo
65867,negativo
65868,negativo
65869,negativo
65870,negativo
65871,positivo
65872,negativo
65873,positivo
65874,negativo
65875,negativo
65876,positivo
65877,negativo
65878,negativo
65879,negativo
65880,negativo
65881,positivo
65882,negativo
65883,positivo
65884,negativo
65885,positivo
65886,positivo
65887,negativo
65888,negativo
65889,negativo
65890,negativo
65891,negativo
65892,positivo
65893,negativo
65894,negativo
65895,negativo
65896,negativo
65897,negativo
65898,positivo
65899,negativo
65900,negativo
65901,negativo
65902,negativo
65903,negativo
65904,negativo
65905,positivo
65906,negativo
65907,negativo
65908,negativo
65909,negativo
65910,positivo
65911,positivo
65912,positivo
65913,positivo
65914,positivo
65915,negativo
65916,negativo
65917,negativo
65918,negativo
65919,negativo
65920,negativo
65921,negativo
65922,positivo
65923,negativo
65924,positivo
65925,positivo
65926,negativo
65927,positivo
65928,negativo
65929,negativo
65930,positivo
65931,positivo
65932,negativo
65933,negativo
65934,negativo
65935,positivo
65936,positivo
65937,negativo
65938,negativo
65939,positivo
65940,positivo
65941,negativo
65942,negativo
65943,negativo
65944,negativo
65945,negativo
65946,positivo
65947,positivo
65948,negativo
65949,positivo
65950,positivo
65951,positivo
65952,positivo
65953,positivo
65954,negativo
65955,negativo
65956,positivo
65957,positivo
65958,negativo
65959,negativo
65960,positivo
65961,positivo
65962,negativo
65963,positivo
65964,negativo
65965,negativo
65966,negativo
65967,positivo
65968,negativo
65969,positivo
65970,positivo
65971,negativo
65972,negativo
65973,positivo
65974,negativo
65975,positivo
65976,positivo
65977,negativo
65978,negativo
65979,negativo
65980,negativo
65981,negativo
65982,negativo
65983,negativo
65984,positivo
65985,positivo
65986,negativo
65987,positivo
65988,positivo
65989,positivo
65990,negativo
65991,negativo
65992,positivo
